timestamps,open,high,low,close,volume,amount
2025-06-04 17:00:00+00:00,105483.3359375,105483.3359375,105025.8515625,105090.0234375,0,0.0
2025-06-04 18:00:00+00:00,105206.28125,105312.953125,104975.5703125,105001.96875,4923392,516965852928.0
2025-06-04 19:00:00+00:00,105001.0546875,105103.9921875,104934.5703125,105065.2578125,366460928,38502311878528.0
2025-06-04 20:00:00+00:00,104994.734375,104994.734375,104501.8984375,104618.2890625,0,0.0
2025-06-04 21:00:00+00:00,104641.84375,105065.6640625,104614.7421875,104997.484375,368529408,38694660758208.0
2025-06-04 22:00:00+00:00,104984.5,105041.25,104821.765625,104858.3203125,0,0.0
2025-06-04 23:00:00+00:00,104845.21875,104898.875,104686.25,104723.546875,573620224,60071544416512.0
2025-06-05 00:00:00+00:00,104749.8515625,104999.125,104734.6484375,104999.125,0,0.0
2025-06-05 01:00:00+00:00,104997.0234375,105147.609375,104764.5546875,104800.5390625,0,0.0
2025-06-05 02:00:00+00:00,104778.6328125,105256.7421875,104778.6328125,105061.1875,584593408,61418077649152.0
2025-06-05 03:00:00+00:00,105050.96875,105102.953125,104927.8203125,105074.8046875,0,0.0
2025-06-05 04:00:00+00:00,105081.328125,105238.5390625,105081.328125,105215.046875,0,0.0
2025-06-05 05:00:00+00:00,105215.5234375,105215.5234375,104639.0546875,104675.421875,0,0.0
2025-06-05 06:00:00+00:00,104697.1796875,104731.9609375,104439.8046875,104497.1640625,742694912,77609512067648.0
2025-06-05 07:00:00+00:00,104492.6015625,104650.203125,104492.6015625,104553.078125,95326208,9966648472384.0
2025-06-05 08:00:00+00:00,104553.2734375,104708.71875,104518.8671875,104697.125,106295296,11128811892224.0
2025-06-05 09:00:00+00:00,104712.2265625,104954.7421875,104712.2265625,104954.7421875,0,0.0
2025-06-05 10:00:00+00:00,104950.171875,104950.171875,104593.3515625,104700.6875,0,0.0
2025-06-05 11:00:00+00:00,104705.4609375,104885.3359375,104596.703125,104880.4921875,0,0.0
2025-06-05 12:00:00+00:00,104856.1328125,105808.4921875,104856.1328125,105723.625,0,0.0
2025-06-05 13:00:00+00:00,105704.78125,105932.75,104424.0078125,104432.7734375,642629632,67111594762880.0
2025-06-05 14:00:00+00:00,104493.46875,104845.5078125,103989.0234375,104598.7890625,1514012672,158363892116480.0
2025-06-05 15:00:00+00:00,104677.125,104870.453125,104414.8203125,104708.0546875,0,0.0
2025-06-05 16:00:00+00:00,104569.09375,104602.515625,103426.6015625,103426.6015625,228081664,23589711386240.0
2025-06-05 17:00:00+00:00,103336.1953125,103586.6953125,103234.296875,103234.296875,1183338496,122161117599680.0
2025-06-05 18:00:00+00:00,103284.15625,103346.2734375,102665.8828125,103051.453125,1060499456,109286009979072.0
2025-06-05 19:00:00+00:00,103039.2109375,103039.2109375,101758.4296875,102017.5625,3216236544,328112612642304.0
2025-06-05 20:00:00+00:00,101929.546875,102144.90625,100566.4921875,100587.2421875,3191234560,320997483563840.0
2025-06-05 21:00:00+00:00,100501.6953125,101667.2421875,100501.6953125,101624.2578125,3734679552,379534037639520.0
2025-06-05 22:00:00+00:00,101605.75,101743.0625,101111.8828125,101565.2734375,1167167488,118543685066080.0
2025-06-05 23:00:00+00:00,101548.1484375,101842.4921875,101548.1484375,101675.9609375,876036096,89071811876736.0
2025-06-06 00:00:00+00:00,101543.8203125,101946.796875,101272.953125,101938.3984375,11071488,1128609755040.0
2025-06-06 01:00:00+00:00,101942.828125,101980.1484375,101749.3671875,101896.6171875,1228824576,125213067411264.0
2025-06-06 02:00:00+00:00,101895.4765625,102145.34375,101600.515625,102144.0859375,0,0.0
2025-06-06 03:00:00+00:00,102228.8515625,102569.1875,102108.6796875,102546.6953125,1080938496,110846670600864.0
2025-06-06 04:00:00+00:00,102551.6640625,102835.2734375,102462.8984375,102817.234375,0,0.0
2025-06-06 05:00:00+00:00,102834.890625,103012.9765625,102760.625,102992.28125,1367732224,140865861888896.0
2025-06-06 06:00:00+00:00,102987.8203125,103247.1875,102959.2578125,103220.3203125,127184896,13128065704032.0
2025-06-06 07:00:00+00:00,103218.0390625,103487.25,103122.6796875,103198.1015625,1784131584,184118992406496.0
2025-06-06 08:00:00+00:00,103209.84375,103632.59375,103209.84375,103584.484375,438439936,45415574699968.0
2025-06-06 09:00:00+00:00,103576.3515625,103778.1015625,103576.3515625,103717.6953125,474378240,49201417759200.0
2025-06-06 10:00:00+00:00,103708.9453125,103839.515625,103632.703125,103771.671875,258109440,26784448115520.0
2025-06-06 11:00:00+00:00,103737.5859375,104010.90625,103717.4921875,104004.328125,555692032,57794376432576.0
2025-06-06 12:00:00+00:00,104004.5390625,104230.0546875,103678.1171875,103887.171875,0,0.0
2025-06-06 13:00:00+00:00,103880.5859375,104570.3515625,103880.5859375,104149.796875,0,0.0
2025-06-06 14:00:00+00:00,104173.15625,104886.0390625,104161.390625,104843.2265625,0,0.0
2025-06-06 15:00:00+00:00,104866.734375,105362.515625,104724.9765625,105098.6015625,776794112,81639974873184.0
2025-06-06 16:00:00+00:00,105156.5859375,105324.734375,104835.4921875,104838.75,0,0.0
2025-06-06 17:00:00+00:00,104820.4609375,104994.859375,104570.78125,104994.859375,0,0.0
2025-06-06 18:00:00+00:00,105016.3125,105020.734375,104549.8515625,104581.625,0,0.0
2025-06-06 19:00:00+00:00,104575.734375,104647.40625,104173.1015625,104228.1015625,0,0.0
2025-06-06 20:00:00+00:00,104290.7578125,104671.125,104262.265625,104568.2890625,0,0.0
2025-06-06 21:00:00+00:00,104566.796875,104566.796875,104379.109375,104483.25,0,0.0
2025-06-06 22:00:00+00:00,104476.125,104571.34375,104353.421875,104568.5,0,0.0
2025-06-06 23:00:00+00:00,104577.2734375,104577.2734375,104303.4609375,104395.796875,0,0.0
2025-06-07 00:00:00+00:00,104391.6640625,104581.3203125,104007.3125,104581.3203125,0,0.0
2025-06-07 01:00:00+00:00,104566.2421875,104622.1171875,104471.78125,104568.3515625,809848832,84684557377056.0
2025-06-07 02:00:00+00:00,104557.15625,104664.734375,104437.3203125,104649.1171875,0,0.0
2025-06-07 03:00:00+00:00,104641.046875,104973.5234375,104596.171875,104958.9921875,758587392,79620568150464.0
2025-06-07 04:00:00+00:00,104957.671875,104962.515625,104744.609375,104896.296875,0,0.0
2025-06-07 05:00:00+00:00,104901.9375,105070.890625,104832.578125,104984.046875,0,0.0
2025-06-07 06:00:00+00:00,104968.171875,105350.8828125,104880.0078125,105350.8828125,0,0.0
2025-06-07 07:00:00+00:00,105377.859375,105377.859375,104939.078125,104946.4921875,0,0.0
2025-06-07 08:00:00+00:00,104990.765625,105008.828125,104815.546875,104831.1875,0,0.0
2025-06-07 09:00:00+00:00,104822.7578125,105010.90625,104822.7578125,104909.703125,378245120,39681583247680.0
2025-06-07 10:00:00+00:00,104917.234375,105228.703125,104913.171875,105208.9375,0,0.0
2025-06-07 11:00:00+00:00,105206.7734375,105324.3984375,105133.96875,105133.96875,0,0.0
2025-06-07 12:00:00+00:00,105197.1015625,105708.9609375,105197.1015625,105501.484375,560287744,59111188669120.0
2025-06-07 13:00:00+00:00,105516.25,105865.21875,105403.796875,105710.0703125,0,0.0
2025-06-07 14:00:00+00:00,105725.890625,105725.890625,105483.59375,105519.5625,0,0.0
2025-06-07 15:00:00+00:00,105518.1484375,105632.5859375,105429.3203125,105616.109375,0,0.0
2025-06-07 16:00:00+00:00,105615.515625,105723.3671875,105369.40625,105402.3359375,0,0.0
2025-06-07 17:00:00+00:00,105413.46875,105602.578125,105413.46875,105446.640625,0,0.0
2025-06-07 18:00:00+00:00,105457.53125,105846.859375,105457.53125,105658.5546875,166633472,17606251814080.0
2025-06-07 19:00:00+00:00,105649.4375,105924.46875,105649.4375,105771.53125,0,0.0
2025-06-07 20:00:00+00:00,105778.53125,105964.078125,105778.53125,105912.9375,0,0.0
2025-06-07 21:00:00+00:00,105917.5859375,105936.2109375,105823.0390625,105876.5390625,0,0.0
2025-06-07 22:00:00+00:00,105840.8828125,105951.546875,105756.75,105878.4921875,17887232,1893873153568.0
2025-06-07 23:00:00+00:00,105870.8671875,105873.453125,105626.4375,105626.4375,0,0.0
2025-06-08 00:00:00+00:00,105633.796875,105685.078125,105507.7109375,105521.3203125,0,0.0
2025-06-08 01:00:00+00:00,105527.28125,105804.6171875,105471.7265625,105753.3125,1065693184,112700584316672.0
2025-06-08 02:00:00+00:00,105754.171875,105754.171875,105540.9765625,105540.9765625,0,0.0
2025-06-08 03:00:00+00:00,105536.96875,105552.6328125,105461.28125,105543.2109375,0,0.0
2025-06-08 04:00:00+00:00,105545.046875,105678.9375,105476.328125,105651.5234375,0,0.0
2025-06-08 05:00:00+00:00,105663.2265625,105697.78125,105490.125,105490.125,0,0.0
2025-06-08 06:00:00+00:00,105497.71875,105650.609375,105488.3515625,105527.515625,0,0.0
2025-06-08 07:00:00+00:00,105500.296875,105597.109375,105473.5078125,105473.5078125,0,0.0
2025-06-08 08:00:00+00:00,105488.78125,105552.2890625,105413.9296875,105413.9296875,0,0.0
2025-06-08 09:00:00+00:00,105438.9140625,105461.8046875,105219.0390625,105231.4296875,361394176,38030025821216.0
2025-06-08 10:00:00+00:00,105205.890625,105493.0,105083.140625,105413.7734375,223838208,23595630144768.0
2025-06-08 11:00:00+00:00,105403.84375,105710.1328125,105403.84375,105706.3203125,0,0.0
2025-06-08 12:00:00+00:00,105715.421875,105803.0078125,105595.6953125,105757.328125,565559296,59812040041216.0
2025-06-08 13:00:00+00:00,105761.796875,106079.9375,105704.2109375,105734.328125,0,0.0
2025-06-08 14:00:00+00:00,105668.8984375,105919.625,105643.5859375,105884.3203125,0,0.0
2025-06-08 15:00:00+00:00,105877.5859375,106116.0,105877.5859375,106040.9453125,1260371968,133651034932096.0
2025-06-08 16:00:00+00:00,106038.8671875,106302.7890625,106030.953125,106242.3046875,116109312,12335720902560.0
2025-06-08 17:00:00+00:00,106231.5234375,106385.453125,106195.125,106195.125,0,0.0
2025-06-08 18:00:00+00:00,106154.5546875,106372.0859375,106129.28125,106365.7734375,354738176,37732000458048.0
2025-06-08 19:00:00+00:00,106361.890625,106390.3359375,106248.4609375,106338.0859375,0,0.0
2025-06-08 20:00:00+00:00,106347.7265625,106372.8359375,106198.2109375,106200.3359375,0,0.0
2025-06-08 21:00:00+00:00,106207.4296875,106485.609375,106207.4296875,106381.9765625,1148321792,122160741962752.0
2025-06-08 22:00:00+00:00,106411.3828125,106411.3828125,105774.109375,105820.59375,265580544,28103890854528.0
2025-06-08 23:00:00+00:00,105747.5234375,105802.484375,105631.6796875,105739.796875,303894528,32133745662144.0
2025-06-09 00:00:00+00:00,105791.4609375,106003.3203125,105664.109375,105745.4453125,1150730240,121684481663360.0
2025-06-09 01:00:00+00:00,105752.9765625,105765.9921875,105525.1953125,105574.3125,0,0.0
2025-06-09 02:00:00+00:00,105583.0390625,105788.828125,105572.296875,105664.2421875,1286242304,135909818321664.0
2025-06-09 03:00:00+00:00,105647.75,105732.546875,105411.84375,105691.328125,0,0.0
2025-06-09 04:00:00+00:00,105714.2578125,105772.6953125,105535.90625,105541.859375,633282560,66837818892160.0
2025-06-09 05:00:00+00:00,105519.890625,105575.234375,105402.28125,105494.1015625,1417805824,149570151592960.0
2025-06-09 06:00:00+00:00,105475.234375,105747.03125,105417.0234375,105736.3125,0,0.0
2025-06-09 07:00:00+00:00,105750.296875,105750.296875,105578.8203125,105640.0078125,1083232256,114432663986592.0
2025-06-09 08:00:00+00:00,105638.8671875,106003.609375,105586.3984375,106003.609375,0,0.0
2025-06-09 09:00:00+00:00,105978.6015625,106901.3984375,105892.7109375,106713.3046875,1928982528,205848100247328.0
2025-06-09 10:00:00+00:00,106677.328125,107475.2578125,106639.828125,107242.890625,2283589632,244898753136960.0
2025-06-09 11:00:00+00:00,107232.546875,107848.8515625,107228.8515625,107774.4609375,1426690048,153760750848096.0
2025-06-09 12:00:00+00:00,107757.421875,107961.0625,107617.6171875,107834.6484375,505147392,54472391425440.0
2025-06-09 13:00:00+00:00,107799.3125,107883.7109375,106962.0234375,107159.1875,0,0.0
2025-06-09 14:00:00+00:00,107241.2109375,107930.15625,107218.4921875,107630.5390625,3133861888,337299244352864.0
2025-06-09 15:00:00+00:00,107648.6640625,108021.890625,107640.0546875,107748.6796875,1607184384,173171995390368.0
2025-06-09 16:00:00+00:00,107749.1875,108097.09375,107749.1875,107773.015625,0,0.0
2025-06-09 17:00:00+00:00,107764.484375,108429.796875,107764.484375,108397.203125,2169987072,235220529422208.0
2025-06-09 18:00:00+00:00,108402.1953125,108573.2265625,108379.78125,108499.46875,0,0.0
2025-06-09 19:00:00+00:00,108520.9921875,108806.828125,108442.0390625,108602.9375,2122510336,230510857363712.0
2025-06-09 20:00:00+00:00,108641.0546875,108801.3828125,108549.59375,108753.6015625,506204160,55051525525920.0
2025-06-09 21:00:00+00:00,108765.078125,110308.65625,108765.078125,110035.6015625,4059193344,446655781465536.0
2025-06-09 22:00:00+00:00,109998.421875,110393.71875,109811.6484375,110192.8046875,1260240896,138869478912128.0
2025-06-09 23:00:00+00:00,110179.625,110300.4765625,109934.1171875,110295.875,0,0.0
2025-06-10 00:00:00+00:00,110301.3984375,110324.0859375,109959.78125,109971.0234375,1619398656,178086927553632.0
2025-06-10 01:00:00+00:00,109950.1953125,109950.1953125,109697.3046875,109815.7578125,1238208512,135974806075168.0
2025-06-10 02:00:00+00:00,109818.3984375,109818.3984375,109436.7890625,109690.0234375,0,0.0
2025-06-10 03:00:00+00:00,109690.4453125,109691.0625,109444.7109375,109569.8359375,0,0.0
2025-06-10 04:00:00+00:00,109593.71875,109651.3125,109408.125,109552.34375,924565504,101288317913600.0
2025-06-10 05:00:00+00:00,109543.546875,109739.5859375,109241.9453125,109378.296875,137576448,15047877572352.0
2025-06-10 06:00:00+00:00,109347.3515625,109635.3046875,109197.6640625,109547.21875,0,0.0
2025-06-10 07:00:00+00:00,109506.3515625,109521.421875,109131.2890625,109268.703125,1776607232,194127568203136.0
2025-06-10 08:00:00+00:00,109265.1015625,109425.0,109086.6796875,109102.0703125,0,0.0
2025-06-10 09:00:00+00:00,109100.5703125,109524.046875,109100.5703125,109524.046875,303226880,33210635018880.0
2025-06-10 10:00:00+00:00,109537.921875,109542.109375,109307.78125,109325.9453125,0,0.0
2025-06-10 11:00:00+00:00,109330.2109375,109853.6015625,109277.859375,109551.453125,0,0.0
2025-06-10 12:00:00+00:00,109578.625,109696.921875,109461.6875,109696.921875,0,0.0
2025-06-10 13:00:00+00:00,109703.0234375,109857.5546875,108930.375,109290.71875,328900608,35945783845632.0
2025-06-10 14:00:00+00:00,109307.96875,109329.375,108534.921875,108635.9609375,838643712,91106865537312.0
2025-06-10 15:00:00+00:00,108657.8359375,109189.7265625,108400.234375,109028.9765625,1153941504,125813061194112.0
2025-06-10 16:00:00+00:00,109055.0390625,109223.703125,108698.125,108698.125,507117568,55122728796160.0
2025-06-10 17:00:00+00:00,108726.578125,109047.9296875,108662.8515625,108736.859375,0,0.0
2025-06-10 18:00:00+00:00,108671.0078125,109433.578125,108630.375,109378.1796875,0,0.0
2025-06-10 19:00:00+00:00,109312.09375,110336.6484375,109312.09375,109439.390625,2437554176,266764443636864.0
2025-06-10 20:00:00+00:00,109473.953125,109977.2578125,109306.703125,109977.2578125,569237504,62603179733952.0
2025-06-10 21:00:00+00:00,109974.796875,109986.2265625,109476.0703125,109839.5390625,0,0.0
2025-06-10 22:00:00+00:00,109867.2734375,110146.7890625,109649.4140625,109742.703125,0,0.0
2025-06-10 23:00:00+00:00,109725.0546875,110272.2734375,109619.359375,110272.2734375,0,0.0
2025-06-11 00:00:00+00:00,110250.765625,110259.0625,109818.015625,109818.015625,516493312,56720270607424.0
2025-06-11 01:00:00+00:00,109829.8125,109829.8125,109580.390625,109612.796875,0,0.0
2025-06-11 02:00:00+00:00,109621.6796875,109814.9609375,109578.5078125,109691.453125,0,0.0
2025-06-11 03:00:00+00:00,109691.609375,109841.515625,109652.015625,109733.734375,0,0.0
2025-06-11 04:00:00+00:00,109736.0,109736.03125,109580.6875,109582.7109375,0,0.0
2025-06-11 05:00:00+00:00,109597.8515625,109667.6484375,109488.453125,109527.5078125,432140288,47331248770016.0
2025-06-11 06:00:00+00:00,109489.5,109630.7578125,109375.0,109611.7734375,0,0.0
2025-06-11 07:00:00+00:00,109609.3515625,109707.9921875,109456.3515625,109456.3515625,0,0.0
2025-06-11 08:00:00+00:00,109454.5234375,109640.234375,109454.5234375,109597.2265625,0,0.0
2025-06-11 09:00:00+00:00,109586.2265625,109586.2265625,109245.8046875,109253.6171875,0,0.0
2025-06-11 10:00:00+00:00,109264.5859375,109405.828125,109243.40625,109359.2109375,1064906752,116457362120736.0
2025-06-11 11:00:00+00:00,109368.578125,109378.828125,109196.6953125,109241.625,0,0.0
2025-06-11 12:00:00+00:00,109248.90625,109823.9921875,109067.578125,109624.5625,1359851520,149073127944960.0
2025-06-11 13:00:00+00:00,109682.5234375,109867.40625,109333.0078125,109640.390625,0,0.0
2025-06-11 14:00:00+00:00,109783.2109375,110350.59375,109646.921875,109864.5390625,508616704,55878939744448.0
2025-06-11 15:00:00+00:00,109878.6796875,110037.5703125,109703.4609375,109709.2734375,0,0.0
2025-06-11 16:00:00+00:00,109744.3359375,109802.875,109418.234375,109439.1640625,20291584,2220693990464.0
2025-06-11 17:00:00+00:00,109442.59375,109735.1328125,109099.484375,109120.078125,0,0.0
2025-06-11 18:00:00+00:00,108989.15625,109037.6640625,108516.7578125,108862.140625,1899327488,206764856091584.0
2025-06-11 19:00:00+00:00,108845.9609375,108959.0078125,108631.46875,108727.84375,0,0.0
2025-06-11 20:00:00+00:00,108724.6171875,108995.546875,108520.3828125,108913.375,0,0.0
2025-06-11 21:00:00+00:00,108921.5546875,109195.5,108454.7109375,108516.9140625,0,0.0
2025-06-11 22:00:00+00:00,108501.0,108634.7109375,108160.1953125,108439.65625,1349865472,146378947767424.0
2025-06-11 23:00:00+00:00,108440.984375,108704.6328125,108374.859375,108683.1328125,0,0.0
2025-06-12 00:00:00+00:00,108687.65625,108775.78125,108392.078125,108724.734375,0,0.0
2025-06-12 01:00:00+00:00,108726.78125,108726.78125,108297.9453125,108487.7578125,840458240,91179429992640.0
2025-06-12 02:00:00+00:00,108503.2109375,108750.4453125,108442.6484375,108452.0546875,0,0.0
2025-06-12 03:00:00+00:00,108392.9140625,108434.640625,107752.53125,107871.3515625,2030096384,218989240744224.0
2025-06-12 04:00:00+00:00,107879.8828125,107885.2578125,107447.046875,107735.1796875,936202240,100861916550240.0
2025-06-12 05:00:00+00:00,107736.7109375,107924.7421875,107619.890625,107740.90625,945889280,101910968239360.0
2025-06-12 06:00:00+00:00,107758.2265625,107996.578125,107681.4765625,107927.96875,64741376,6987405205760.0
2025-06-12 07:00:00+00:00,107917.9296875,107957.890625,107488.484375,107611.703125,0,0.0
2025-06-12 08:00:00+00:00,107630.8828125,107828.359375,107467.015625,107724.859375,734081024,79078775080256.0
2025-06-12 09:00:00+00:00,107729.6328125,107762.2265625,107521.4921875,107529.9921875,0,0.0
2025-06-12 10:00:00+00:00,107528.8046875,107530.046875,107247.734375,107310.1796875,0,0.0
2025-06-12 11:00:00+00:00,107327.3671875,107327.3671875,106926.75,106926.75,584732672,62523564235776.0
2025-06-12 12:00:00+00:00,106926.4140625,107398.25,106894.0078125,106977.46875,0,0.0
2025-06-12 13:00:00+00:00,107000.3125,107188.28125,106745.9609375,106952.6640625,0,0.0
2025-06-12 14:00:00+00:00,107057.234375,107710.390625,107057.234375,107591.7421875,0,0.0
2025-06-12 15:00:00+00:00,107607.859375,107791.2421875,106926.3828125,107038.265625,102367232,10957210970112.0
2025-06-12 16:00:00+00:00,107027.0234375,107733.7578125,107027.0234375,107686.2734375,476368896,51298391191776.0
2025-06-12 17:00:00+00:00,107707.7734375,108430.4921875,107707.7734375,108291.40625,1361305600,147417697760000.0
2025-06-12 18:00:00+00:00,108311.171875,108408.765625,107323.3515625,107561.625,0,0.0
2025-06-12 19:00:00+00:00,107571.671875,107858.171875,106716.9375,106767.78125,144003072,15374888490624.0
2025-06-12 20:00:00+00:00,106816.0,106961.7890625,105856.2109375,105933.046875,2470526976,261710449954560.0
2025-06-12 21:00:00+00:00,106005.6328125,106442.8984375,105947.5390625,106039.7890625,1721249792,182520964867552.0
2025-06-12 22:00:00+00:00,105943.6484375,106242.4921875,105792.265625,105914.1875,0,0.0
2025-06-12 23:00:00+00:00,105932.296875,106135.796875,105862.7734375,105938.03125,170446848,18056803509888.0
2025-06-13 00:00:00+00:00,105729.953125,105729.953125,103347.8515625,103938.2109375,6841090048,711050660451456.0
2025-06-13 01:00:00+00:00,103869.75,103869.75,102850.0,103839.7265625,4037120000,419213436900000.0
2025-06-13 02:00:00+00:00,103819.7578125,103968.109375,103170.875,103693.359375,1469054976,152331245568000.0
2025-06-13 03:00:00+00:00,103718.7421875,104570.09375,103685.3984375,104419.1640625,0,0.0
2025-06-13 04:00:00+00:00,104375.6171875,104553.0546875,103863.8671875,104493.46875,51273728,5357769694464.0
2025-06-13 05:00:00+00:00,104478.2734375,104490.2734375,104097.5234375,104097.5234375,1319014400,137306132418400.0
2025-06-13 06:00:00+00:00,104084.0234375,104669.3046875,103897.734375,104669.3046875,0,0.0
2025-06-13 07:00:00+00:00,104726.9140625,104954.6015625,104442.34375,104945.40625,1979658240,207756038232960.0
2025-06-13 08:00:00+00:00,104939.3671875,105424.1484375,104770.9375,104830.21875,1285545984,134764066715904.0
2025-06-13 09:00:00+00:00,104781.9609375,104937.140625,104570.390625,104892.1953125,716546048,75160088017216.0
2025-06-13 10:00:00+00:00,104883.625,104925.75,104496.8984375,104925.75,0,0.0
2025-06-13 11:00:00+00:00,104921.78125,105079.5390625,104685.8671875,105022.0546875,0,0.0
2025-06-13 12:00:00+00:00,105042.703125,105291.7734375,104874.90625,104874.90625,0,0.0
2025-06-13 13:00:00+00:00,104882.3515625,105286.4921875,104727.359375,104727.359375,32669696,3421410993664.0
2025-06-13 14:00:00+00:00,104738.671875,104970.5859375,104197.9765625,104970.5859375,0,0.0
2025-06-13 15:00:00+00:00,105006.53125,105705.8671875,104920.296875,105454.7890625,3553067008,374687931853568.0
2025-06-13 16:00:00+00:00,105478.0,105993.2265625,105388.40625,105813.7578125,0,0.0
2025-06-13 17:00:00+00:00,105825.4296875,105825.4296875,104938.7578125,105451.609375,723443712,76288303722624.0
2025-06-13 18:00:00+00:00,105425.3515625,105446.3515625,104716.9765625,105100.703125,0,0.0
2025-06-13 19:00:00+00:00,105172.9609375,105424.453125,104958.1171875,105108.0625,460849152,48438961471488.0
2025-06-13 20:00:00+00:00,105099.28125,105530.7578125,105088.9140625,105452.4296875,0,0.0
2025-06-13 21:00:00+00:00,105458.9140625,105781.796875,105363.390625,105676.03125,0,0.0
2025-06-13 22:00:00+00:00,105649.953125,105887.9453125,105595.421875,105799.8515625,0,0.0
2025-06-13 23:00:00+00:00,105799.5390625,106157.7890625,105799.5390625,106087.9375,737976320,78290385712640.0
2025-06-14 00:00:00+00:00,106109.46875,106200.0,105799.9140625,105807.640625,0,0.0
2025-06-14 01:00:00+00:00,105825.9296875,105825.9296875,105501.0,105544.5859375,0,0.0
2025-06-14 02:00:00+00:00,105529.8671875,105631.53125,105384.2265625,105420.625,0,0.0
2025-06-14 03:00:00+00:00,105423.2421875,105457.6171875,105266.6171875,105298.625,0,0.0
2025-06-14 04:00:00+00:00,105291.8984375,105442.390625,105291.8984375,105410.1328125,0,0.0
2025-06-14 05:00:00+00:00,105414.0703125,105415.984375,105313.90625,105354.5,0,0.0
2025-06-14 06:00:00+00:00,105350.4375,105363.3984375,105184.828125,105184.828125,0,0.0
2025-06-14 07:00:00+00:00,105191.96875,105198.6953125,104925.0859375,105136.234375,0,0.0
2025-06-14 08:00:00+00:00,105128.2421875,105171.1953125,104938.96875,105171.1953125,0,0.0
2025-06-14 09:00:00+00:00,105167.1796875,105167.1796875,104912.7109375,104919.8671875,0,0.0
2025-06-14 10:00:00+00:00,104927.1796875,105150.0390625,104893.0234375,105056.8671875,289067008,30368474267744.0
2025-06-14 11:00:00+00:00,105060.2109375,105146.5625,105002.4296875,105146.5625,0,0.0
2025-06-14 12:00:00+00:00,105142.6015625,105145.125,104854.96875,105066.59375,8396800,882223174400.0
2025-06-14 13:00:00+00:00,105092.328125,105169.5546875,104969.3984375,105068.9296875,0,0.0
2025-06-14 14:00:00+00:00,105072.875,105118.234375,104934.1640625,104967.0,0,0.0
2025-06-14 15:00:00+00:00,104965.9296875,105024.6796875,104736.84375,104866.84375,0,0.0
2025-06-14 16:00:00+00:00,104867.0703125,104957.0703125,104438.7109375,104494.4140625,0,0.0
2025-06-14 17:00:00+00:00,104496.6953125,104779.109375,104467.5703125,104657.3046875,119144448,12469336796160.0
2025-06-14 18:00:00+00:00,104660.6640625,104993.15625,104447.9765625,104915.703125,0,0.0
2025-06-14 19:00:00+00:00,104941.0546875,105075.875,104736.453125,104736.453125,0,0.0
2025-06-14 20:00:00+00:00,104714.40625,105030.7265625,104415.859375,104908.3203125,842174464,88351108428320.0
2025-06-14 21:00:00+00:00,104943.15625,105445.15625,104920.875,105445.15625,0,0.0
2025-06-14 22:00:00+00:00,105388.8984375,105523.34375,105358.3515625,105417.4921875,895356928,94386281962464.0
2025-06-14 23:00:00+00:00,105454.5390625,105532.2734375,105407.9921875,105474.4609375,0,0.0
2025-06-15 00:00:00+00:00,105473.734375,105707.3828125,105382.4453125,105707.3828125,0,0.0
2025-06-15 01:00:00+00:00,105698.859375,105710.328125,105463.3515625,105475.3046875,0,0.0
2025-06-15 02:00:00+00:00,105469.25,105658.6171875,105469.25,105538.1953125,0,0.0
2025-06-15 03:00:00+00:00,105536.8828125,105610.0546875,105528.0703125,105531.8359375,0,0.0
2025-06-15 04:00:00+00:00,105526.4140625,105618.2890625,105526.4140625,105606.6875,0,0.0
2025-06-15 05:00:00+00:00,105611.65625,106047.515625,105555.609375,106047.515625,304648192,32307183901248.0
2025-06-15 06:00:00+00:00,106114.59375,106114.59375,105499.875,105514.8984375,1314969600,138748883792400.0
2025-06-15 07:00:00+00:00,105509.171875,105509.171875,105285.7734375,105487.65625,0,0.0
2025-06-15 08:00:00+00:00,105473.9921875,105512.1328125,105192.6640625,105193.8515625,836476928,87992229799488.0
2025-06-15 09:00:00+00:00,105216.734375,105216.734375,104922.46875,104975.1953125,0,0.0
2025-06-15 10:00:00+00:00,104964.6328125,105199.359375,104964.6328125,105144.46875,1024249856,107694206976384.0
2025-06-15 11:00:00+00:00,105166.0546875,105195.5390625,104953.4921875,104985.6171875,0,0.0
2025-06-15 12:00:00+00:00,105008.6953125,105307.984375,104998.0390625,105298.8828125,0,0.0
2025-06-15 13:00:00+00:00,105322.40625,105668.7734375,105303.8671875,105562.2890625,485896192,51292314274272.0
2025-06-15 14:00:00+00:00,105563.671875,105822.71875,105361.2421875,105730.765625,497946624,52648277795904.0
2025-06-15 15:00:00+00:00,105683.28125,105830.3828125,105582.1953125,105582.1953125,0,0.0
2025-06-15 16:00:00+00:00,105591.0234375,105679.796875,105379.2734375,105560.125,578224128,61037411229696.0
2025-06-15 17:00:00+00:00,105593.5625,105793.5078125,105520.6328125,105711.9296875,0,0.0
2025-06-15 18:00:00+00:00,105711.609375,105711.609375,105510.5625,105531.1875,0,0.0
2025-06-15 19:00:00+00:00,105521.6015625,105576.9296875,105132.984375,105300.0078125,0,0.0
2025-06-15 20:00:00+00:00,105313.65625,105313.65625,104645.3046875,104704.671875,1058914304,110873274744064.0
2025-06-15 21:00:00+00:00,104732.96875,104826.1484375,104539.46875,104788.0078125,0,0.0
2025-06-15 22:00:00+00:00,104805.75,105366.09375,104787.453125,105290.2265625,477040640,50227717065120.0
